scorer,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test,test
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3
bodyparts,R_Ear,R_Ear,L_Ear,L_Ear,R_Eye,R_Eye,L_Eye,L_Eye,Nose,Nose,Throat,Throat,Withers,Withers,TailSet,TailSet,R_F_Elbow,R_F_Elbow,R_F_Wrist,R_F_Wrist,R_F_Paw,R_F_Paw,L_F_Elbow,L_F_Elbow,L_F_Wrist,L_F_Wrist,L_F_Paw,L_F_Paw,R_B_Stiffle,R_B_Stiffle,R_B_Hock,R_B_Hock,R_B_Paw,R_B_Paw,L_B_Stiffle,L_B_Stiffle,L_B_Hock,L_B_Hock,L_B_Paw,L_B_Paw,R_Ear,R_Ear,L_Ear,L_Ear,R_Eye,R_Eye,L_Eye,L_Eye,Nose,Nose,Throat,Throat,Withers,Withers,TailSet,TailSet,R_F_Elbow,R_F_Elbow,R_F_Wrist,R_F_Wrist,R_F_Paw,R_F_Paw,L_F_Elbow,L_F_Elbow,L_F_Wrist,L_F_Wrist,L_F_Paw,L_F_Paw,R_B_Stiffle,R_B_Stiffle,R_B_Hock,R_B_Hock,R_B_Paw,R_B_Paw,L_B_Stiffle,L_B_Stiffle,L_B_Hock,L_B_Hock,L_B_Paw,L_B_Paw,R_Ear,R_Ear,L_Ear,L_Ear,R_Eye,R_Eye,L_Eye,L_Eye,Nose,Nose,Throat,Throat,Withers,Withers,TailSet,TailSet,R_F_Elbow,R_F_Elbow,R_F_Wrist,R_F_Wrist,R_F_Paw,R_F_Paw,L_F_Elbow,L_F_Elbow,L_F_Wrist,L_F_Wrist,L_F_Paw,L_F_Paw,R_B_Stiffle,R_B_Stiffle,R_B_Hock,R_B_Hock,R_B_Paw,R_B_Paw,L_B_Stiffle,L_B_Stiffle,L_B_Hock,L_B_Hock,L_B_Paw,L_B_Paw
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/trim_video19_1_1/img00.png,1182.5830493862636,518.9088098854631,1182.5830493862636,518.9088098854631,1212.3773759185515,646.362317829139,1210.7221355556467,648.0175581920439,1187.5487704749783,705.9509708937147,995.5408883780121,505.6668869822241,967.4018022086291,346.7638121433555,611.5251241840797,148.13496859476982,833.3273328133337,451.04395500636303,735.6681514019458,576.842222587134,667.8032965228456,677.8118847243318,793.6015641036165,633.1203949259,719.1157477728968,687.7433269017611,651.2508928937968,758.9186625066709,487.3820969662136,325.245687425592,432.75916499035253,452.69919536926795,388.0676751919207,581.8079436758486,621.456566361509,457.6649164579826,517.1764234985014,500.7011658935095,550.2812307565991,631.465154562995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/trim_video19_1_1/img02.png,1195.8249722895027,518.9088098854631,1195.8249722895027,518.9088098854631,1218.998337370171,641.3965967404243,1218.998337370171,641.3965967404243,1204.101174104027,691.0538076275708,1043.5428589022536,530.4954924257974,990.5751672892975,383.1791001272629,661.1823350712261,148.13496859476982,843.258774990763,436.1467917402191,747.2548339422799,548.703136417751,659.5270947083213,656.2937600065683,830.0168520875238,616.5679912968511,747.2548339422799,669.5356829098074,684.3557001518946,767.1948643211954,485.7268566033087,305.38280307073353,439.3801264419721,444.42299355474347,402.96483845806466,603.3260683936121,590.0069994663163,444.42299355474347,512.2107024097868,510.6326080709388,556.9021922082186,634.7756352888049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/trim_video19_1_1/img03.png,1182.5830493862636,502.3564062564144,1182.5830493862636,502.3564062564144,1238.8612217250295,621.5337123855658,1240.5164620879345,621.5337123855658,1240.5164620879345,669.5356829098074,1056.7847818054927,525.5297713370827,1005.4723305554412,391.4553019417873,647.940412167987,158.0664107721991,856.5006978940021,439.4572724660288,742.2891128535653,527.1850116999876,631.3880085389383,585.1184244016584,820.0854099100945,623.1889527484707,747.2548339422799,666.2252021839976,656.2166139825115,752.2977010550514,510.5554620468819,333.5218892401165,470.82969333716477,451.04395500636303,439.3801264419721,596.7051069419925,606.559403095365,462.63063754669724,537.03930785336,530.4954924257974,566.8336343856479,659.6042407323781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/trim_video19_1_1/img04.png,1190.859251200788,490.7697237160802,1189.204010837883,489.1144833531753,1263.6898271686027,604.981308756517,1263.6898271686027,604.981308756517,1260.379346442793,661.2594810952829,1083.2686276119707,542.0821749661314,1012.0932920070609,386.48958085307265,676.0794983373701,164.68737222381856,851.5349768052874,399.73150375631167,722.4262284987067,500.7011658935095,581.7307976517918,556.9793382322754,803.5330062810458,604.981308756517,724.0814688616115,664.5699618210928,646.2851718050822,750.6424606921465,535.3840674904552,326.9009277884969,508.900221683977,456.0096760950777,487.3820969662136,571.8765014984193,616.4908452727943,472.56207972412653,540.3497885791699,518.9088098854631,538.6945482162648,652.9832792807586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/trim_video19_1_1/img05.png,1190.859251200788,475.87256044993626,1190.859251200788,475.87256044993626,1257.0688657169833,591.7393858532779,1257.0688657169833,591.7393858532779,1260.379346442793,651.3280389178536,1078.302906523256,522.219290611273,1022.0247341844902,383.1791001272629,679.3899790631799,144.82448786895998,844.9140153536678,411.3181862966459,704.2185845067529,508.97736770803385,575.1098362001724,573.5317418613242,801.877765918141,636.4308756517097,727.3919495874213,667.8804425469025,657.8718543454163,760.5739028695758,548.6259903936941,320.27996633687746,530.4183464017406,436.1467917402191,537.03930785336,548.703136417751,616.4908452727943,467.5963586354119,535.3840674904552,507.32212734512905,538.6945482162648,639.7413563775195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/trim_video19_1_1/img06.png,1195.8249722895027,485.80400262736555,1195.8249722895027,485.80400262736555,1258.724106079888,600.0155876678024,1258.724106079888,600.0155876678024,1257.0688657169833,657.9490003694732,1071.6819450716366,535.461213514512,1005.4723305554412,378.2133790385483,662.8375754341309,143.16924750605517,901.1921876924339,434.4915513773142,753.8757953938994,472.56207972412653,780.3596412003774,591.7393858532779,818.4301695471897,619.878472022661,737.3233917648506,697.6747690791904,686.0109405147994,806.9206330309125,561.8679132969332,328.55616815140183,548.6259903936941,427.87058992569473,525.4526253130259,518.9088098854631,604.9041627324602,452.69919536926795,535.3840674904552,523.8745309741778,548.6259903936941,641.3965967404243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/trim_video19_1_1/img07.png,1214.0326162814563,499.04592553060456,1214.0326162814563,499.04592553060456,1276.9317500718419,624.8441931113756,1276.9317500718419,624.8441931113756,1263.6898271686027,669.5356829098074,1093.2000697894,530.4954924257974,1030.3009359990144,369.9371772240238,676.0794983373701,134.8930456915307,950.8493985795803,417.93914774826544,873.0531015230508,439.4572724660288,859.8111786198117,571.8765014984193,853.1902171681922,606.6365491194218,737.3233917648506,656.2937600065683,672.7690176115602,748.9872203292416,535.3840674904552,278.8989572642554,454.27728970811603,419.59438811117025,374.8257522886817,545.3926556919413,636.3537296276529,439.4572724660288,550.2812307565991,490.7697237160802,565.1783940227431,634.7756352888049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
